Arrond,Arrond_Nom,Date_Plantation,Longitude,Latitude
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.55433,45.577826
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554274,45.577908
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554241,45.577966
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554218,45.577998
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.55418,45.57803
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554161,45.578054
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554136,45.578089
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554112,45.578117
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554077,45.578161
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.554061,45.578195
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.555315,45.578585
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.555332,45.578557
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.555359,45.578504
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.555375,45.57848
4,Mercier - Hochelaga-Maisonneuve,2014-06-11,-73.555421,45.578429
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.55544,45.578408
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555476,45.578358
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555488,45.578327
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555512,45.57827
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555542,45.578238
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.55558,45.578186
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555612,45.578164
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555635,45.578113
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555647,45.578093
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555673,45.578029
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555688,45.578007
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555729,45.577956
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555748,45.577949
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555763,45.577888
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555784,45.577859
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555817,45.577817
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555837,45.577795
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555876,45.577742
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555886,45.577711
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555926,45.577686
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.55594,45.577668
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555973,45.577634
4,Mercier - Hochelaga-Maisonneuve,2014-06-18,-73.555985,45.577614
4,Mercier - Hochelaga-Maisonneuve,2014-06-03,-73.540706,45.539388
4,Mercier - Hochelaga-Maisonneuve,2014-06-03,-73.540847,45.539226
4,Mercier - Hochelaga-Maisonneuve,2014-06-30,-73.540519,45.539131
4,Mercier - Hochelaga-Maisonneuve,2014-06-03,-73.540301,45.539728
4,Mercier - Hochelaga-Maisonneuve,2014-06-03,-73.540338,45.539337
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.560971,45.583557
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.560965,45.583675
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.56108,45.583714
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.561213,45.583754
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.561312,45.583788
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.561408,45.583822
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.561509,45.583856
4,Mercier - Hochelaga-Maisonneuve,2014-06-05,-73.561613,45.58389
4,Mercier - Hochelaga-Maisonneuve,2014-06-30,-73.553742,45.577582
4,Mercier - Hochelaga-Maisonneuve,2014-06-30,-73.554151,45.577238
4,Mercier - Hochelaga-Maisonneuve,2014-06-30,-73.55419,45.577179
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.553428,45.577234
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.55348,45.577261
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.553383,45.577151
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.5542,45.576948
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.554009,45.576883
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.553652,45.576763
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.55317,45.576928
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.553561,45.576835
4,Mercier - Hochelaga-Maisonneuve,2014-06-30,-73.55388,45.576952
4,Mercier - Hochelaga-Maisonneuve,2014-06-26,-73.553775,45.576927
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.555032,45.547554
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.555043,45.54762
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.555032,45.547677
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.555035,45.547749
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554951,45.547777
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554881,45.547754
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554798,45.547722
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554718,45.547695
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554787,45.547624
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554633,45.547665
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554548,45.547645
4,Mercier - Hochelaga-Maisonneuve,2015-07-03,-73.554849,45.547514
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529101,45.592961
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528986,45.592925
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.52885,45.592885
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528716,45.592844
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528504,45.592694
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528941,45.592752
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529303,45.592959
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529205,45.592936
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529126,45.592891
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529056,45.592847
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.529087,45.592804
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528831,45.592788
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528768,45.592745
4,Mercier - Hochelaga-Maisonneuve,2015-07-07,-73.528692,45.592699
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540978,45.572619
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540913,45.572715
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540787,45.572883
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.54063,45.572872
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540525,45.572837
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540435,45.5728
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540431,45.57275
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540374,45.572688
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540414,45.572619
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540513,45.572585
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540484,45.572525
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540516,45.572473
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540552,45.572412
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540652,45.572335
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.54102,45.572468
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540799,45.57253
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540711,45.572508
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.54069,45.572451
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540565,45.572602
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540737,45.572719
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540669,45.57273
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540585,45.5727
4,Mercier - Hochelaga-Maisonneuve,2015-07-08,-73.540483,45.572684
4,Mercier - Hochelaga-Maisonneuve,2020-06-30,-73.543127,45.580777
4,Mercier - Hochelaga-Maisonneuve,2020-06-30,-73.543184,45.580682
4,Mercier - Hochelaga-Maisonneuve,2020-06-30,-73.543305,45.580508
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.530965,45.5526
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.531086,45.552593
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.530979,45.552687
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.530966,45.552868
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.530653,45.552984
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.5309,45.552026
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.531198,45.551548
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.53128,45.551928
4,Mercier - Hochelaga-Maisonneuve,2015-09-09,-73.532438,45.550259
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.520049,45.594081
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519931,45.59408
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519523,45.594114
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519381,45.594115
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519352,45.594019
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519329,45.593935
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519336,45.593846
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519337,45.593748
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.519311,45.593648
4,Mercier - Hochelaga-Maisonneuve,2005-10-05,-73.51928,45.593563
4,Mercier - Hochelaga-Maisonneuve,2017-06-01,-73.519385,45.594322
4,Mercier - Hochelaga-Maisonneuve,2017-06-01,-73.519928,45.593712
4,Mercier - Hochelaga-Maisonneuve,2017-06-01,-73.519989,45.593857
4,Mercier - Hochelaga-Maisonneuve,2017-06-01,-73.519997,45.593783
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512036,45.601396
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511873,45.601396
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.51173,45.601389
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511646,45.601276
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511558,45.601393
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511524,45.601291
4,Mercier - Hochelaga-Maisonneuve,2015-01-14,-73.511439,45.6012
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511191,45.601215
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511082,45.60114
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511052,45.601247
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.51093,45.601229
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510924,45.601134
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510855,45.601038
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510823,45.601202
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510799,45.601119
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510742,45.601324
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510742,45.60144
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510739,45.601747
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510735,45.601541
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510735,45.60163
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.510723,45.60193
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512288,45.601625
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512235,45.601478
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.5122,45.601727
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512142,45.601617
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512094,45.601793
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.512052,45.6017
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511955,45.601469
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.511939,45.601763
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511932,45.601651
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.51181,45.601473
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511784,45.601557
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511662,45.601467
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511365,45.601478
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511218,45.601506
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511114,45.601642
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.511087,45.60154
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510985,45.601625
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540707,45.609705
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540629,45.609611
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.54061,45.609771
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540602,45.609703
4,Mercier - Hochelaga-Maisonneuve,2015-01-15,-73.54055,45.609634
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540517,45.609558
4,Mercier - Hochelaga-Maisonneuve,2016-01-14,-73.540492,45.609696
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.54047,45.609793
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540418,45.609594
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.54036,45.609514
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540272,45.609571
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.54021,45.609514
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540119,45.60955
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540084,45.609479
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540018,45.609563
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539863,45.60961
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539749,45.609509
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539731,45.609607
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539394,45.609497
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539274,45.609547
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539264,45.60948
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539262,45.609642
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539163,45.609528
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539128,45.609607
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539115,45.609399
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539024,45.609366
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.539016,45.609415
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.538936,45.609452
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.53893,45.609342
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537625,45.609191
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537548,45.609233
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537546,45.609097
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537455,45.609206
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537424,45.609067
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537346,45.609179
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537269,45.609058
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537152,45.609059
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537106,45.608985
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537082,45.609118
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.537049,45.609046
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.536984,45.609095
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.535843,45.608779
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.535764,45.608679
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.535727,45.608743
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.53562,45.608641
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.53504,45.608458
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.534961,45.608418
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.534907,45.608479
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.533407,45.607615
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.53332,45.607698
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.533289,45.607636
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.533245,45.607904
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.53321,45.607823
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.533179,45.608
4,Mercier - Hochelaga-Maisonneuve,2016-01-15,-73.540344,45.609769
4,Mercier - Hochelaga-Maisonneuve,2012-05-25,-73.533978,45.599756
4,Mercier - Hochelaga-Maisonneuve,2012-05-25,-73.534171,45.599512
4,Mercier - Hochelaga-Maisonneuve,2020-07-21,-73.540889,45.576134
4,Mercier - Hochelaga-Maisonneuve,2020-07-20,-73.540522,45.575801
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.537483,45.614782
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.537342,45.614838
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.53514,45.614456
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.535045,45.614375
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.533126,45.614003
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565985,45.582556
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565836,45.582514
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565704,45.582473
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565552,45.582429
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.56543,45.582373
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565345,45.582291
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565224,45.582335
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.56519,45.582235
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565062,45.582291
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.565024,45.582188
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564907,45.582247
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564851,45.582147
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564741,45.582199
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564696,45.582112
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.5646,45.581998
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564589,45.582153
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564561,45.582072
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.56453,45.581914
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564481,45.581998
4,Mercier - Hochelaga-Maisonneuve,2016-05-18,-73.564469,45.582095
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.566278,45.581583
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.566171,45.581545
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.566077,45.581572
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.566062,45.581504
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565939,45.581464
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565838,45.581423
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565721,45.581382
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.56548,45.581303
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.56541,45.581316
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565369,45.581262
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565264,45.581226
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565158,45.581186
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565046,45.58115
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.565093,45.581208
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.548044,45.580989
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.549438,45.580338
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.550599,45.581235
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.550451,45.581185
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.550311,45.581137
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.550169,45.581091
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.549866,45.58099
4,Mercier - Hochelaga-Maisonneuve,2016-05-19,-73.549625,45.58104
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510852,45.598031
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510807,45.598143
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510796,45.598368
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510788,45.598252
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.510778,45.597922
4,Mercier - Hochelaga-Maisonneuve,2016-05-16,-73.543773,45.560573
4,Mercier - Hochelaga-Maisonneuve,2016-05-16,-73.544285,45.560666
4,Mercier - Hochelaga-Maisonneuve,2016-05-25,-73.544626,45.599476
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544466,45.599303
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544347,45.599223
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544221,45.599153
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544097,45.599094
4,Mercier - Hochelaga-Maisonneuve,2016-05-25,-73.544719,45.599731
4,Mercier - Hochelaga-Maisonneuve,2016-05-25,-73.544589,45.599562
4,Mercier - Hochelaga-Maisonneuve,2016-05-25,-73.544508,45.599469
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544433,45.599398
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544337,45.599318
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544225,45.599247
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.544107,45.599186
4,Mercier - Hochelaga-Maisonneuve,2016-05-24,-73.543988,45.599144
4,Mercier - Hochelaga-Maisonneuve,2018-12-10,-73.547998,45.548274
4,Mercier - Hochelaga-Maisonneuve,2020-06-29,-73.562645,45.589259
4,Mercier - Hochelaga-Maisonneuve,2020-06-29,-73.563753,45.589528
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514605,45.610651
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514693,45.610704
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514699,45.610742
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514707,45.610782
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514811,45.610788
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514535,45.61086
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.53557,45.582935
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.535529,45.583017
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.535498,45.583066
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.535942,45.583206
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.535958,45.583259
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.53606,45.583216
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536246,45.583231
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.53632,45.583143
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536152,45.58317
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536173,45.583214
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536421,45.583038
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536503,45.583065
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536584,45.583092
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536416,45.583149
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536491,45.583147
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536571,45.583171
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.536618,45.583207
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.53649,45.583411
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514954,45.610001
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.515025,45.610083
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514975,45.610126
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.515056,45.610134
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.515009,45.610177
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.515051,45.610209
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.515002,45.610397
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514937,45.610491
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514929,45.610378
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514869,45.610362
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514838,45.61046
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.51477,45.610413
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514803,45.610345
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514902,45.61006
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514867,45.610133
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514867,45.610168
4,Mercier - Hochelaga-Maisonneuve,2019-08-01,-73.514839,45.610196
4,Mercier - Hochelaga-Maisonneuve,2019-06-01,-73.55311,45.542213
4,Mercier - Hochelaga-Maisonneuve,2019-06-01,-73.553115,45.542281
